pop,Geno_Code,CL-blue
13,Z013E0019,119.65
13,Z013E0020,131.4
13,Z013E0021,137.27
13,Z013E0022,148.09
13,Z013E0023,122.28
13,Z013E0024,106.46
13,Z013E0025,128.59
13,Z013E0026,133.72
13,Z013E0027,124.9
13,Z013E0028,129.56
13,Z013E0029,151.62
13,Z013E0030,132.08
13,Z013E0031,140.85
13,Z013E0033,111.58
13,Z013E0034,135.82
13,Z013E0035,137.61
13,Z013E0036,141.87
13,Z013E0037,132.83
13,Z013E0038,125.08
13,Z013E0039,137.39
13,Z013E0040,124.74
13,Z013E0042,102.1
13,Z013E0043,130.56
13,Z013E0044,137.32
13,Z013E0045,135.98
13,Z013E0046,151.42
13,Z013E0049,140.23
13,Z013E0050,127.03
13,Z013E0051,142.19
13,Z013E0052,123.26
13,Z013E0053,111.18
13,Z013E0054,129.31
13,Z013E0055,143.73
13,Z013E0056,114.19
13,Z013E0057,117.52
13,Z013E0058,121.72
13,Z013E0059,103
13,Z013E0060,118.24
13,Z013E0061,117.91
13,Z013E0062,136.04
13,Z013E0063,117.07
13,Z013E0065,110.89
13,Z013E0066,108.91
13,Z013E0067,177.33
13,Z013E0068,124.17
13,Z013E0069,143.95
13,Z013E0071,159.29
13,Z013E0072,130.81
13,Z013E0073,121.88
13,Z013E0074,141.05
13,Z013E0075,108.66
13,Z013E0076,119.04
13,Z013E0077,133.95
13,Z013E0078,112.23
13,Z013E0079,119.06
13,Z013E0081,145.37
13,Z013E0082,127.3
13,Z013E0083,116.05
13,Z013E0084,94.25
13,Z013E0085,141.21
13,Z013E0086,143.53
13,Z013E0087,150.2
13,Z013E0088,144.72
13,Z013E0089,154.55
13,Z013E0090,138.8
13,Z013E0091,107.94
13,Z013E0092,105.39
13,Z013E0093,99.17
13,Z013E0094,114.57
13,Z013E0095,131.37
13,Z013E0096,119.91
13,Z013E0097,135.36
13,Z013E0098,127.43
13,Z013E0099,113.32
13,Z013E0100,130.62
13,Z013E0101,142.11
13,Z013E0102,118.15
13,Z013E0103,108.82
13,Z013E0104,127.27
13,Z013E0105,154.57
13,Z013E0109,162.65
13,Z013E0110,136.67
13,Z013E0112,121.69
13,Z013E0113,158.44
13,Z013E0114,119.79
13,Z013E0115,143.09
13,Z013E0116,138.49
13,Z013E0117,142.63
13,Z013E0118,157.27
13,Z013E0119,105.9
13,Z013E0120,130.61
13,Z013E0122,136.01
13,Z013E0123,121.57
13,Z013E0124,107.73
13,Z013E0125,105.47
13,Z013E0126,104.23
13,Z013E0127,154.67
13,Z013E0128,128.49
13,Z013E0129,146.3
13,Z013E0130,129.33
13,Z013E0131,115.65
13,Z013E0132,135.88
13,Z013E0133,125.14
13,Z013E0134,130.44
14,Z014E0001,151.53
14,Z014E0002,154.66
14,Z014E0003,140.04
14,Z014E0004,146.08
14,Z014E0005,138.74
14,Z014E0006,138.3
14,Z014E0007,155.85
14,Z014E0008,144.44
14,Z014E0009,160.04
14,Z014E0010,152.67
14,Z014E0011,126.51
14,Z014E0012,126.4
14,Z014E0013,127.77
14,Z014E0014,130.78
14,Z014E0015,132.92
14,Z014E0016,135.71
14,Z014E0017,105.43
14,Z014E0018,142.91
14,Z014E0019,116.95
14,Z014E0020,147.49
14,Z014E0021,127.52
14,Z014E0022,147.78
14,Z014E0023,135.03
14,Z014E0024,141.14
14,Z014E0025,167.29
14,Z014E0026,142.97
14,Z014E0027,131.45
14,Z014E0028,135.75
14,Z014E0029,154.92
14,Z014E0030,134.92
14,Z014E0031,127.13
14,Z014E0033,140.1
14,Z014E0034,166.4
14,Z014E0036,141.15
14,Z014E0038,127.18
14,Z014E0039,140.42
14,Z014E0040,115.87
14,Z014E0041,141.82
14,Z014E0042,128.13
14,Z014E0043,124.57
14,Z014E0044,124.36
14,Z014E0045,124.17
14,Z014E0046,123.72
14,Z014E0047,144.39
14,Z014E0048,138
14,Z014E0049,141.19
14,Z014E0050,130.22
14,Z014E0052,125.94
14,Z014E0053,147.64
14,Z014E0054,130.8
14,Z014E0055,116.48
14,Z014E0056,129.58
14,Z014E0057,115.13
14,Z014E0058,130.33
14,Z014E0059,130.1
14,Z014E0060,150.15
14,Z014E0062,133.96
14,Z014E0063,128.75
14,Z014E0064,124.72
14,Z014E0065,118.2
14,Z014E0066,107.16
14,Z014E0067,136.7
14,Z014E0068,148.76
14,Z014E0069,154.19
14,Z014E0070,153.65
14,Z014E0071,124.24
14,Z014E0072,117.37
14,Z014E0073,118.45
14,Z014E0074,148.05
14,Z014E0075,143.38
14,Z014E0076,145.74
14,Z014E0077,130.46
14,Z014E0078,133.69
14,Z014E0079,142.45
14,Z014E0080,124.92
14,Z014E0081,132.7
14,Z014E0082,116.17
14,Z014E0083,120.29
14,Z014E0084,138.63
14,Z014E0085,153.15
14,Z014E0086,121.7
14,Z014E0087,138.14
14,Z014E0088,109.85
14,Z014E0089,133.16
14,Z014E0090,137
14,Z014E0091,126.85
14,Z014E0092,137.47
14,Z014E0093,138.16
14,Z014E0094,135.39
14,Z014E0095,145.71
14,Z014E0096,123.18
14,Z014E0097,124.25
14,Z014E0098,124.92
14,Z014E0099,124.32
14,Z014E0100,135.36
14,Z014E0101,115.91
14,Z014E0102,138.66
14,Z014E0105,148.77
14,Z014E0106,126.61
14,Z014E0107,136.44
14,Z014E0108,131.32
14,Z014E0109,129.53
14,Z014E0110,120.43
14,Z014E0111,134.86
14,Z014E0112,115.23
14,Z014E0113,155.42
14,Z014E0114,137.34
14,Z014E0115,132.7
14,Z014E0116,131.34
14,Z014E0117,123.41
14,Z014E0118,135.35
14,Z014E0119,130.95
14,Z014E0120,132.74
14,Z014E0121,131.98
14,Z014E0122,140.72
14,Z014E0123,120.26
14,Z014E0124,142.36
14,Z014E0125,137.06
14,Z014E0126,135.31
14,Z014E0127,128.4
14,Z014E0128,127.15
14,Z014E0129,136.83
14,Z014E0130,132.9
14,Z014E0131,129.02
14,Z014E0132,130.85
14,Z014E0133,130.08
14,Z014E0134,125.37
14,Z014E0135,141.25
14,Z014E0136,117.67
14,Z014E0137,131.12
14,Z014E0138,131.75
14,Z014E0139,145.2
14,Z014E0140,152.62
14,Z014E0142,137.99
14,Z014E0143,124.53
14,Z014E0144,152.03
14,Z014E0145,145.58
14,Z014E0146,116.97
14,Z014E0148,145.6
14,Z014E0149,129.51
14,Z014E0150,153.23
14,Z014E0151,143.42
14,Z014E0152,122.03
14,Z014E0153,117.12
14,Z014E0154,117.89
14,Z014E0155,141.85
14,Z014E0156,153.53
14,Z014E0157,140.35
14,Z014E0158,143.19
14,Z014E0159,121.36
14,Z014E0160,122.78
14,Z014E0161,132.91
14,Z014E0162,132.69
14,Z014E0163,127.3
14,Z014E0164,129.72
14,Z014E0165,128.03
14,Z014E0166,142.87
14,Z014E0167,115.03
14,Z014E0168,145.01
14,Z014E0169,138.32
14,Z014E0170,138.24
14,Z014E0172,145.17
14,Z014E0173,125.83
14,Z014E0174,118.1
14,Z014E0175,144.47
14,Z014E0176,130.41
14,Z014E0177,143.42
14,Z014E0178,149.25
14,Z014E0179,148.8
14,Z014E0180,133.64
14,Z014E0181,140.91
14,Z014E0182,129.73
14,Z014E0183,143.22
14,Z014E0184,135.96
14,Z014E0185,114.41
14,Z014E0188,104.33
14,Z014E0189,126.96
14,Z014E0190,113.33
14,Z014E0191,126.87
14,Z014E0192,140.35
14,Z014E0193,129.34
14,Z014E0194,133.21
14,Z014E0195,113.42
14,Z014E0196,115.36
14,Z014E0198,133.58
14,Z014E0199,125.06
14,Z014E0200,133.53
15,Z015E0001,141.96
15,Z015E0002,130.56
15,Z015E0003,118.55
15,Z015E0004,147.47
15,Z015E0005,137.54
15,Z015E0006,117.45
15,Z015E0007,90.01
15,Z015E0008,147.72
15,Z015E0009,138.5
15,Z015E0010,132.62
15,Z015E0011,127.93
15,Z015E0012,132.02
15,Z015E0013,134.94
15,Z015E0014,128.19
15,Z015E0015,116.87
15,Z015E0016,164.87
15,Z015E0017,131.37
15,Z015E0019,113.59
15,Z015E0020,101.69
15,Z015E0021,129.03
15,Z015E0022,122.86
15,Z015E0023,134.97
15,Z015E0024,106.89
15,Z015E0027,135.08
15,Z015E0028,128.26
15,Z015E0029,136.68
15,Z015E0030,110.28
15,Z015E0032,124.7
15,Z015E0034,124.13
15,Z015E0035,162.09
15,Z015E0036,139.5
15,Z015E0037,128.55
15,Z015E0038,124.81
15,Z015E0039,146.88
15,Z015E0040,136.43
15,Z015E0041,139.66
15,Z015E0042,134.43
15,Z015E0043,121.86
15,Z015E0044,129.43
15,Z015E0045,114.9
15,Z015E0046,121.29
15,Z015E0047,130.14
15,Z015E0048,121.72
15,Z015E0049,129.49
15,Z015E0050,113.41
15,Z015E0051,108.23
15,Z015E0052,150.51
15,Z015E0053,113.32
15,Z015E0054,138.84
15,Z015E0055,124.28
15,Z015E0056,123.39
15,Z015E0057,133.61
15,Z015E0058,96.43
15,Z015E0059,135.15
15,Z015E0060,138.09
15,Z015E0061,127.45
15,Z015E0062,120.47
15,Z015E0063,137.84
15,Z015E0064,133.77
15,Z015E0065,136.11
15,Z015E0066,113.57
15,Z015E0067,123.35
15,Z015E0068,136.76
15,Z015E0069,141.05
15,Z015E0070,136.65
15,Z015E0071,140.56
15,Z015E0072,111.57
15,Z015E0073,147.45
15,Z015E0074,150.1
15,Z015E0075,131.15
15,Z015E0076,103.03
15,Z015E0077,108.87
15,Z015E0078,142.04
15,Z015E0079,144.53
15,Z015E0080,141.39
15,Z015E0081,145
15,Z015E0082,133.04
15,Z015E0083,135.62
15,Z015E0085,137.96
15,Z015E0086,152.72
15,Z015E0088,130.86
15,Z015E0090,134.36
15,Z015E0091,141.08
15,Z015E0092,126.1
15,Z015E0093,129.04
15,Z015E0094,122.53
15,Z015E0095,159.94
15,Z015E0096,128.67
15,Z015E0097,122.96
15,Z015E0099,129.55
15,Z015E0100,137.19
15,Z015E0101,134.93
15,Z015E0103,119.24
15,Z015E0104,140.63
15,Z015E0105,125.2
15,Z015E0106,132.45
15,Z015E0107,120
15,Z015E0109,149.52
15,Z015E0110,128.47
15,Z015E0111,129.68
15,Z015E0113,112.57
15,Z015E0114,121.89
15,Z015E0116,143.5
15,Z015E0118,135.85
15,Z015E0119,130.54
15,Z015E0120,142.23
15,Z015E0123,129.13
15,Z015E0125,123.38
15,Z015E0127,150.86
15,Z015E0128,127.48
15,Z015E0129,130.16
15,Z015E0130,149.71
15,Z015E0131,132.23
15,Z015E0132,118.76
15,Z015E0133,105.15
15,Z015E0134,145.85
15,Z015E0135,103.17
15,Z015E0136,146.59
15,Z015E0137,140.62
15,Z015E0138,140.33
15,Z015E0140,113.14
15,Z015E0141,120.71
15,Z015E0142,131.53
15,Z015E0143,132.67
15,Z015E0144,132.08
15,Z015E0145,126.69
15,Z015E0146,131.86
15,Z015E0147,141.96
15,Z015E0148,146.79
15,Z015E0149,116.73
15,Z015E0150,133.37
15,Z015E0151,105.73
15,Z015E0152,123.67
15,Z015E0154,112.71
15,Z015E0155,123.86
15,Z015E0156,123.34
15,Z015E0158,120.45
15,Z015E0159,129.71
15,Z015E0160,117.69
15,Z015E0161,115.71
15,Z015E0162,139.62
15,Z015E0163,131.15
15,Z015E0164,116.15
15,Z015E0165,112.64
15,Z015E0166,112.31
15,Z015E0167,135.24
15,Z015E0168,134.45
15,Z015E0169,129.4
15,Z015E0171,122.81
15,Z015E0172,112.81
15,Z015E0173,153.06
15,Z015E0174,123.25
15,Z015E0175,123.11
15,Z015E0176,153.58
15,Z015E0177,132.41
15,Z015E0178,141.93
15,Z015E0179,142.45
15,Z015E0180,123
15,Z015E0181,123.94
15,Z015E0182,124.64
15,Z015E0185,121.21
15,Z015E0186,124.42
15,Z015E0187,133.48
15,Z015E0189,145.61
15,Z015E0190,128.75
15,Z015E0191,109.64
15,Z015E0192,138.57
15,Z015E0193,147.58
15,Z015E0194,135.06
15,Z015E0196,134.49
15,Z015E0197,120.95
15,Z015E0198,128.29
15,Z015E0199,126.85
15,Z015E0200,111.5
16,Z016E0001,135.99
16,Z016E0002,130.63
16,Z016E0003,125.68
16,Z016E0004,143.8
16,Z016E0005,94.37
16,Z016E0006,137.38
16,Z016E0007,133.29
16,Z016E0008,136.04
16,Z016E0009,114.93
16,Z016E0010,134.2
16,Z016E0013,130.25
16,Z016E0014,137.23
16,Z016E0015,122.32
16,Z016E0016,152.04
16,Z016E0018,139.45
16,Z016E0019,142.92
16,Z016E0020,112.24
16,Z016E0021,121.59
16,Z016E0022,117.78
16,Z016E0023,136.36
16,Z016E0024,92.67
16,Z016E0025,135.65
16,Z016E0026,122.68
16,Z016E0027,139.95
16,Z016E0028,107.83
16,Z016E0029,129.77
16,Z016E0030,122.45
16,Z016E0031,126.54
16,Z016E0032,129.82
16,Z016E0033,166.37
16,Z016E0034,112.55
16,Z016E0035,135.94
16,Z016E0036,139.33
16,Z016E0037,133.04
16,Z016E0038,138.97
16,Z016E0040,152.18
16,Z016E0041,119.78
16,Z016E0042,128.05
16,Z016E0043,152.8
16,Z016E0044,129.97
16,Z016E0046,142.68
16,Z016E0047,117.94
16,Z016E0048,135.28
16,Z016E0049,156.8
16,Z016E0051,129.38
16,Z016E0054,124.93
16,Z016E0055,129.47
16,Z016E0056,152.85
16,Z016E0057,128.52
16,Z016E0058,151.99
16,Z016E0059,123.93
16,Z016E0060,135.79
16,Z016E0061,130.71
16,Z016E0062,126.65
16,Z016E0063,122.59
16,Z016E0064,146.68
16,Z016E0065,137.54
16,Z016E0067,123.05
16,Z016E0068,113.94
16,Z016E0069,119.27
16,Z016E0070,132.91
16,Z016E0071,134.21
16,Z016E0072,129.92
16,Z016E0073,127.36
16,Z016E0074,123.75
16,Z016E0075,123.67
16,Z016E0076,160.25
16,Z016E0077,127.61
16,Z016E0078,128.23
16,Z016E0079,124.04
16,Z016E0080,136.4
16,Z016E0082,154.68
16,Z016E0083,139.26
16,Z016E0084,144.49
16,Z016E0085,130.39
16,Z016E0086,133.22
16,Z016E0087,129.76
16,Z016E0088,141.17
16,Z016E0089,149.04
16,Z016E0090,144.18
16,Z016E0091,138.82
16,Z016E0092,144.96
16,Z016E0093,146.59
16,Z016E0094,129.96
16,Z016E0095,121.22
16,Z016E0096,132.24
16,Z016E0097,138.73
16,Z016E0098,122.21
16,Z016E0099,120.56
16,Z016E0100,119.15
16,Z016E0102,145.49
16,Z016E0103,109.98
16,Z016E0104,120.62
16,Z016E0105,118.35
16,Z016E0106,125.66
16,Z016E0107,130.74
16,Z016E0108,127.16
16,Z016E0109,116.32
16,Z016E0110,143.08
16,Z016E0111,126.59
16,Z016E0112,138.92
16,Z016E0113,141.16
16,Z016E0115,111.42
16,Z016E0116,132.25
16,Z016E0117,142.82
16,Z016E0118,137.42
16,Z016E0119,129.36
16,Z016E0120,121.15
16,Z016E0121,129.89
16,Z016E0122,126.97
16,Z016E0123,135.54
16,Z016E0125,132.67
16,Z016E0126,122.02
16,Z016E0127,138.36
16,Z016E0128,117.49
16,Z016E0129,149.49
16,Z016E0130,125.3
16,Z016E0131,131.55
16,Z016E0132,132.61
16,Z016E0133,136.96
16,Z016E0134,130.26
16,Z016E0135,124.11
16,Z016E0136,116.76
16,Z016E0137,126.92
16,Z016E0138,133.31
16,Z016E0139,132.98
16,Z016E0140,141.23
16,Z016E0141,132.18
16,Z016E0142,130.23
16,Z016E0143,136.03
16,Z016E0144,151.46
16,Z016E0145,130.93
16,Z016E0146,137.42
16,Z016E0147,111.64
16,Z016E0148,128.64
16,Z016E0149,135.65
16,Z016E0150,126.35
16,Z016E0151,123.96
16,Z016E0152,151.08
16,Z016E0153,136.43
16,Z016E0154,130.42
16,Z016E0155,130.24
16,Z016E0156,138.49
16,Z016E0157,136.11
16,Z016E0158,119.56
16,Z016E0159,134.76
16,Z016E0160,130.19
16,Z016E0161,122.72
16,Z016E0162,130.3
16,Z016E0163,125.05
16,Z016E0164,123.8
16,Z016E0165,138.44
16,Z016E0166,133.05
16,Z016E0167,135.5
16,Z016E0168,129.78
16,Z016E0170,137.92
16,Z016E0171,130.42
16,Z016E0172,113.1
16,Z016E0173,136.59
16,Z016E0174,114.9
16,Z016E0175,143.43
16,Z016E0176,114.19
16,Z016E0177,131.89
16,Z016E0178,130.9
16,Z016E0180,136.41
16,Z016E0181,142.08
16,Z016E0182,129.08
16,Z016E0183,138.91
16,Z016E0184,133.82
16,Z016E0185,148.74
16,Z016E0186,114.92
16,Z016E0187,119.67
16,Z016E0188,130.69
16,Z016E0189,126.04
16,Z016E0190,134.67
16,Z016E0191,124.1
16,Z016E0192,121.29
16,Z016E0193,136.72
16,Z016E0194,132.67
16,Z016E0195,142.94
16,Z016E0196,121.7
16,Z016E0197,126.16
16,Z016E0198,115.72
16,Z016E0199,138.76
16,Z016E0200,133.08
18,Z018E0001,127.53
18,Z018E0002,116.03
18,Z018E0003,129.27
18,Z018E0004,135.68
18,Z018E0005,112.78
18,Z018E0006,137.14
18,Z018E0007,141.63
18,Z018E0008,132.5
18,Z018E0009,149.35
18,Z018E0010,121.95
18,Z018E0011,125.28
18,Z018E0012,130.09
18,Z018E0013,131.3
18,Z018E0014,146.33
18,Z018E0015,137.53
18,Z018E0016,122.66
18,Z018E0017,141.87
18,Z018E0018,152.67
18,Z018E0019,124.68
18,Z018E0020,118.79
18,Z018E0021,135.05
18,Z018E0023,133.34
18,Z018E0024,136.51
18,Z018E0025,126.89
18,Z018E0026,107.4
18,Z018E0028,142.49
18,Z018E0029,130.28
18,Z018E0030,135.19
18,Z018E0031,138.08
18,Z018E0032,118.65
18,Z018E0033,126.46
18,Z018E0034,136.2
18,Z018E0036,140.63
18,Z018E0038,123.76
18,Z018E0039,124.78
18,Z018E0040,128.31
18,Z018E0041,118.98
18,Z018E0042,137.53
18,Z018E0043,126.28
18,Z018E0044,116.08
18,Z018E0045,124.34
18,Z018E0047,124.22
18,Z018E0048,128.09
18,Z018E0049,142.15
18,Z018E0050,151.42
18,Z018E0051,108.1
18,Z018E0052,117.99
18,Z018E0053,143.48
18,Z018E0054,125.65
18,Z018E0055,118.51
18,Z018E0057,143.02
18,Z018E0059,129.06
18,Z018E0060,125.84
18,Z018E0061,124.1
18,Z018E0063,136.31
18,Z018E0064,133.68
18,Z018E0065,148.07
18,Z018E0066,130.87
18,Z018E0067,124.86
18,Z018E0068,149.91
18,Z018E0069,107.82
18,Z018E0070,144.72
18,Z018E0071,142.41
18,Z018E0073,123.52
18,Z018E0074,130.59
18,Z018E0075,143.79
18,Z018E0077,139.39
18,Z018E0078,138.9
18,Z018E0079,125.63
18,Z018E0080,128.39
18,Z018E0081,143.88
18,Z018E0082,125.87
18,Z018E0083,133.8
18,Z018E0084,119.35
18,Z018E0085,147.35
18,Z018E0086,136.85
18,Z018E0087,132.54
18,Z018E0088,124.23
18,Z018E0089,136.2
18,Z018E0091,131.05
18,Z018E0092,129.73
18,Z018E0093,127.67
18,Z018E0094,124.99
18,Z018E0095,123
18,Z018E0096,131.85
18,Z018E0097,107.79
18,Z018E0098,133.27
18,Z018E0099,134.37
18,Z018E0101,125.57
18,Z018E0102,131.46
18,Z018E0104,132.7
18,Z018E0105,132.43
18,Z018E0106,119.67
18,Z018E0107,125.24
18,Z018E0108,131.11
18,Z018E0109,131.47
18,Z018E0110,125.61
18,Z018E0111,107.29
18,Z018E0112,125.42
18,Z018E0113,155.37
18,Z018E0114,108.85
18,Z018E0115,108.11
18,Z018E0117,99.09
18,Z018E0118,132.14
18,Z018E0119,149.38
18,Z018E0120,138.8
18,Z018E0121,141.01
18,Z018E0122,136.35
18,Z018E0123,122.45
18,Z018E0126,120.41
18,Z018E0127,112.73
18,Z018E0128,132.27
18,Z018E0129,129.05
18,Z018E0130,122.55
18,Z018E0131,129.24
18,Z018E0132,126.31
18,Z018E0133,133.64
18,Z018E0134,123.85
18,Z018E0135,124.27
18,Z018E0136,120.12
18,Z018E0137,137.93
18,Z018E0138,123.32
18,Z018E0139,119.05
18,Z018E0140,125.02
18,Z018E0142,109.92
18,Z018E0143,131.76
18,Z018E0144,144.05
18,Z018E0145,125.35
18,Z018E0146,134.05
18,Z018E0147,118.66
18,Z018E0148,144.29
18,Z018E0149,125.59
18,Z018E0150,108.55
18,Z018E0151,114.14
18,Z018E0152,122
18,Z018E0153,118.35
18,Z018E0154,122.01
18,Z018E0155,130.66
18,Z018E0158,121.42
18,Z018E0160,125.42
18,Z018E0161,132.8
18,Z018E0162,102.85
18,Z018E0163,118.69
18,Z018E0164,124.24
18,Z018E0165,108.04
18,Z018E0166,125.22
18,Z018E0167,126.54
18,Z018E0168,122.4
18,Z018E0169,129.14
18,Z018E0170,107.51
18,Z018E0171,126.59
18,Z018E0172,139.14
18,Z018E0173,113.31
18,Z018E0174,129.13
18,Z018E0175,125.7
18,Z018E0176,114.88
18,Z018E0177,119.75
18,Z018E0178,121.58
18,Z018E0179,119.13
18,Z018E0180,110.67
18,Z018E0181,120.19
18,Z018E0182,129.37
18,Z018E0183,100.7
18,Z018E0184,136.12
18,Z018E0185,131.28
18,Z018E0186,125.58
18,Z018E0187,123.98
18,Z018E0188,127.74
18,Z018E0189,129.25
18,Z018E0190,151.68
18,Z018E0191,129.25
18,Z018E0192,110.36
18,Z018E0193,132.25
18,Z018E0194,141.12
18,Z018E0195,117.73
18,Z018E0196,129.36
18,Z018E0197,136.16
18,Z018E0198,123.81
18,Z018E0199,120.46
18,Z018E0200,117.12
19,Z019E0002,148.55
19,Z019E0003,127.82
19,Z019E0004,120.74
19,Z019E0005,121.67
19,Z019E0006,138.53
19,Z019E0007,123.98
19,Z019E0008,142.12
19,Z019E0009,152.17
19,Z019E0010,133.31
19,Z019E0011,149.18
19,Z019E0012,128.51
19,Z019E0013,126.5
19,Z019E0014,126.48
19,Z019E0015,134.16
19,Z019E0016,129.29
19,Z019E0017,125.06
19,Z019E0018,122.32
19,Z019E0019,147.28
19,Z019E0020,123.12
19,Z019E0021,127.89
19,Z019E0022,130.77
19,Z019E0023,156.3
19,Z019E0024,132.91
19,Z019E0025,128.79
19,Z019E0027,127.73
19,Z019E0028,122.64
19,Z019E0029,145.38
19,Z019E0030,128.73
19,Z019E0031,141.36
19,Z019E0032,138.15
19,Z019E0033,146.82
19,Z019E0034,138.65
19,Z019E0035,140
19,Z019E0036,143.91
19,Z019E0037,129.79
19,Z019E0039,135.4
19,Z019E0040,127.77
19,Z019E0041,147.75
19,Z019E0042,129.18
19,Z019E0043,111.57
19,Z019E0045,153.97
19,Z019E0046,122.83
19,Z019E0047,133.32
19,Z019E0048,141.57
19,Z019E0049,126.77
19,Z019E0050,138.96
19,Z019E0051,124.16
19,Z019E0052,135.77
19,Z019E0053,125.54
19,Z019E0055,134.26
19,Z019E0056,129.28
19,Z019E0057,136.54
19,Z019E0058,134.14
19,Z019E0059,128.86
19,Z019E0060,141.37
19,Z019E0061,127.51
19,Z019E0063,121.63
19,Z019E0064,136.59
19,Z019E0065,131.9
19,Z019E0066,127.74
19,Z019E0067,141.38
19,Z019E0068,132.96
19,Z019E0069,130.63
19,Z019E0070,137.94
19,Z019E0071,128.54
19,Z019E0072,134.57
19,Z019E0073,126.06
19,Z019E0074,108.19
19,Z019E0075,119.75
19,Z019E0076,123.61
19,Z019E0077,128.14
19,Z019E0078,118.54
19,Z019E0079,129.18
19,Z019E0080,137.53
19,Z019E0081,126.16
19,Z019E0082,106.53
19,Z019E0084,146.32
19,Z019E0086,126.63
19,Z019E0087,142.24
19,Z019E0089,138.83
19,Z019E0090,127.15
19,Z019E0091,115.06
19,Z019E0092,118.91
19,Z019E0093,120.44
19,Z019E0095,118.74
19,Z019E0096,124.83
19,Z019E0097,123.36
19,Z019E0098,114.97
19,Z019E0099,106.2
19,Z019E0101,113.63
19,Z019E0102,122.67
19,Z019E0103,142.1
19,Z019E0104,125.58
19,Z019E0105,142.18
19,Z019E0106,127.01
19,Z019E0107,124.89
19,Z019E0108,127.93
19,Z019E0109,122.44
19,Z019E0110,127.59
19,Z019E0111,123.24
19,Z019E0112,114.76
19,Z019E0113,146.65
19,Z019E0114,143.8
19,Z019E0115,128.98
19,Z019E0116,128.68
19,Z019E0117,120.15
19,Z019E0118,121.46
19,Z019E0119,137.16
19,Z019E0120,125.39
19,Z019E0121,125.62
19,Z019E0122,118.4
19,Z019E0123,126.93
19,Z019E0124,144.05
19,Z019E0125,133.23
19,Z019E0126,137.38
19,Z019E0128,129.89
19,Z019E0129,143.58
19,Z019E0130,130.25
19,Z019E0131,130.88
19,Z019E0132,125.94
19,Z019E0133,124.34
19,Z019E0134,131.12
19,Z019E0135,124.86
19,Z019E0136,140.45
19,Z019E0137,117.46
19,Z019E0138,128.89
19,Z019E0139,124.82
19,Z019E0140,153.57
19,Z019E0141,121.39
19,Z019E0142,121.62
19,Z019E0143,128.79
19,Z019E0144,101.96
19,Z019E0145,125.91
19,Z019E0146,127.47
19,Z019E0148,131.59
19,Z019E0149,144.69
19,Z019E0150,123.18
19,Z019E0151,124.23
19,Z019E0152,129.53
19,Z019E0153,133.9
19,Z019E0154,130.63
19,Z019E0155,153.96
19,Z019E0158,136.09
19,Z019E0159,128.79
19,Z019E0160,137.99
19,Z019E0161,117.01
19,Z019E0162,136.47
19,Z019E0163,137.31
19,Z019E0164,133.43
19,Z019E0166,140.14
19,Z019E0167,138.4
19,Z019E0168,130.98
19,Z019E0169,114.65
19,Z019E0170,110.22
19,Z019E0172,131.31
19,Z019E0173,135.7
19,Z019E0174,132.78
19,Z019E0175,135.82
19,Z019E0176,136.26
19,Z019E0177,122.7
19,Z019E0178,148.76
19,Z019E0179,137.3
19,Z019E0181,124.96
19,Z019E0182,139.88
19,Z019E0183,139.78
19,Z019E0184,158.73
19,Z019E0185,136.77
19,Z019E0186,138.64
19,Z019E0187,123.76
19,Z019E0188,145.42
19,Z019E0189,142.52
19,Z019E0190,118.54
19,Z019E0191,143.97
19,Z019E0192,138.06
19,Z019E0193,120.21
19,Z019E0194,137.94
19,Z019E0196,140.13
19,Z019E0197,115.23
19,Z019E0198,146.78
19,Z019E0199,133.48
19,Z019E0200,121.35
20,Z020E0001,118.66
20,Z020E0002,101.73
20,Z020E0004,129.28
20,Z020E0005,109.13
20,Z020E0006,148.54
20,Z020E0007,117.96
20,Z020E0009,119.46
20,Z020E0010,124.43
20,Z020E0011,121.41
20,Z020E0012,115.22
20,Z020E0013,146.7
20,Z020E0014,117.18
20,Z020E0015,119.75
20,Z020E0016,123.76
20,Z020E0017,129.46
20,Z020E0018,110.98
20,Z020E0020,116.15
20,Z020E0021,118.15
20,Z020E0022,144.74
20,Z020E0023,114.64
20,Z020E0024,95.47
20,Z020E0025,128.87
20,Z020E0026,131
20,Z020E0027,128.44
20,Z020E0028,114.59
20,Z020E0029,125.76
20,Z020E0030,114.62
20,Z020E0031,143.87
20,Z020E0032,111.59
20,Z020E0033,117.59
20,Z020E0034,126.78
20,Z020E0036,106.13
20,Z020E0037,111.76
20,Z020E0038,127.55
20,Z020E0039,113.15
20,Z020E0040,97.27
20,Z020E0041,135.28
20,Z020E0042,118.41
20,Z020E0043,118.44
20,Z020E0044,139.49
20,Z020E0045,127.23
20,Z020E0046,129.78
20,Z020E0047,108.48
20,Z020E0048,109.24
20,Z020E0050,144.12
20,Z020E0052,113.49
20,Z020E0053,103.82
20,Z020E0054,127.66
20,Z020E0055,131.27
20,Z020E0058,139.04
20,Z020E0060,112.87
20,Z020E0061,131.66
20,Z020E0062,130.92
20,Z020E0063,121.56
20,Z020E0064,132.05
20,Z020E0065,108.41
20,Z020E0066,113.9
20,Z020E0067,124.78
20,Z020E0068,104.58
20,Z020E0069,139.65
20,Z020E0070,102.26
20,Z020E0071,117.18
20,Z020E0073,127.45
20,Z020E0074,105.05
20,Z020E0075,146.75
20,Z020E0076,140.82
